,away,home,month,day,predicted.runs,bookie,predicted.run.rank,predicted.bookie.rank,the.bet,betting.opportunity,outcome,game.result,bet.result
0,CLE,DET,4,10,9.401656441779124,7.0,6.0,1.5,OVER,4.5,5.0,UNDER,-100
1,NYY,HOU,4,10,8.960525368259372,8.0,2.0,4.5,UNDER,2.5,14.0,OVER,-100
2,SD,SF,4,10,9.086082296856038,8.0,3.0,4.5,UNDER,1.5,4.0,UNDER,100
3,MIL,LAA,4,10,9.401473819070157,8.0,5.0,4.5,OVER,0.5,6.0,UNDER,-100
4,TEX,ARI,4,10,9.165109676563887,8.0,4.0,4.5,UNDER,0.5,7.0,UNDER,100
5,MIN,NYM,4,10,8.791131917080483,7.0,1.0,1.5,UNDER,0.5,15.0,OVER,-100
6,TB,CWS,4,10,9.845235208666793,8.5,7.0,7.0,OVER,0.0,10.0,OVER,100
