,away,home,month,day,predicted.runs,bookie,predicted.run.rank,predicted.bookie.rank,the.bet,betting.opportunity,outcome,game.result,bet.result
0,TOR,BOS,4,9,11.186068447140276,8.0,9.0,2.5,OVER,6.5,12.0,OVER,100
1,OAK,BAL,4,9,10.28808645587424,9.5,4.0,8.0,UNDER,4.0,15.0,OVER,-100
2,MIL,LAA,4,9,9.696748952627877,8.5,2.0,5.0,UNDER,3.0,19.0,OVER,-100
3,ATL,COL,4,9,10.958082365006511,10.5,6.0,9.0,UNDER,3.0,8.0,UNDER,100
4,WSH,PHI,4,9,10.893750422916758,8.0,5.0,2.5,OVER,2.5,16.0,OVER,100
5,MIA,CIN,4,9,10.958856923880779,8.5,7.0,5.0,OVER,2.0,14.0,OVER,100
6,TEX,ARI,4,9,9.712088103711393,8.5,3.0,5.0,UNDER,2.0,9.0,OVER,-100
7,SEA,KC,4,9,11.182880963821475,9.0,8.0,7.0,OVER,1.0,9.0,PUSH,0
8,SD,SF,4,9,9.307339081042734,7.5,1.0,1.0,OVER,0.0,9.0,OVER,100
