,away,home,month,day,predicted.runs,bookie,predicted.run.rank,predicted.bookie.rank,the.bet,betting.opportunity,outcome,game.result,bet.result
0,SD,ARI,4,13,8.854732379065128,9.0,2.0,5.0,UNDER,3.0,9.0,PUSH,0
1,DET,MIN,4,13,9.482377825323598,8.0,5.0,2.0,OVER,3.0,7.0,UNDER,-100
2,COL,SF,4,13,9.473405395453591,7.0,4.0,1.0,OVER,3.0,7.0,PUSH,0
3,HOU,SEA,4,13,8.75553035066933,8.5,1.0,3.0,UNDER,2.0,4.0,UNDER,100
4,PIT,WSH,4,13,9.427720829932232,9.0,3.0,5.0,UNDER,2.0,5.0,UNDER,100
5,LAA,CHC,4,13,10.065021798659751,9.0,6.0,5.0,OVER,1.0,11.0,OVER,100
6,BAL,BOS,4,13,10.539086511058429,11.0,7.0,7.0,OVER,0.0,14.0,OVER,100
