,away,home,month,day,predicted.runs,bookie,predicted.run.rank,predicted.bookie.rank,the.bet,betting.opportunity,outcome,game.result,bet.result
0,TB,SF,4,5,9.396807340639636,7.0,4.0,1.0,OVER,3.0,7.0,PUSH,0
1,LAD,COL,4,5,9.291025224723608,11.0,3.0,4.0,UNDER,1.0,16.0,OVER,-100
2,BOS,ARI,4,5,8.62343151712467,9.0,2.0,3.0,UNDER,1.0,23.0,OVER,-100
3,OAK,HOU,4,5,8.441382088681822,8.5,1.0,2.0,UNDER,1.0,5.0,UNDER,100
