,game.attendance,game.away.abbr,game.away.errors,game.away.events,game.away.hits,game.away.id,game.away.loss,game.away.market,game.away.name,game.away.probable_pitcher.era,game.away.probable_pitcher.first_name,game.away.probable_pitcher.id,game.away.probable_pitcher.jersey_number,game.away.probable_pitcher.last_name,game.away.probable_pitcher.loss,game.away.probable_pitcher.preferred_name,game.away.probable_pitcher.win,game.away.runs,game.away.scoring,game.away.starting_pitcher.era,game.away.starting_pitcher.first_name,game.away.starting_pitcher.id,game.away.starting_pitcher.jersey_number,game.away.starting_pitcher.last_name,game.away.starting_pitcher.loss,game.away.starting_pitcher.preferred_name,game.away.starting_pitcher.win,game.away.win,game.away_team,game.broadcast.network,game.coverage,game.day_night,game.double_header,game.duration,game.final.inning,game.final.inning_half,game.game_number,game.home.abbr,game.home.errors,game.home.events,game.home.hits,game.home.id,game.home.loss,game.home.market,game.home.name,game.home.probable_pitcher.era,game.home.probable_pitcher.first_name,game.home.probable_pitcher.id,game.home.probable_pitcher.jersey_number,game.home.probable_pitcher.last_name,game.home.probable_pitcher.loss,game.home.probable_pitcher.preferred_name,game.home.probable_pitcher.win,game.home.runs,game.home.scoring,game.home.starting_pitcher.era,game.home.starting_pitcher.first_name,game.home.starting_pitcher.id,game.home.starting_pitcher.jersey_number,game.home.starting_pitcher.last_name,game.home.starting_pitcher.loss,game.home.starting_pitcher.preferred_name,game.home.starting_pitcher.win,game.home.win,game.home_team,game.id,game.pitching.blown_save,game.pitching.hold,game.pitching.loss.blown_save,game.pitching.loss.first_name,game.pitching.loss.hold,game.pitching.loss.id,game.pitching.loss.jersey_number,game.pitching.loss.last_name,game.pitching.loss.loss,game.pitching.loss.position,game.pitching.loss.preferred_name,game.pitching.loss.primary_position,game.pitching.loss.save,game.pitching.loss.status,game.pitching.loss.win,game.pitching.save.blown_save,game.pitching.save.first_name,game.pitching.save.hold,game.pitching.save.id,game.pitching.save.jersey_number,game.pitching.save.last_name,game.pitching.save.loss,game.pitching.save.position,game.pitching.save.preferred_name,game.pitching.save.primary_position,game.pitching.save.save,game.pitching.save.status,game.pitching.save.win,game.pitching.win.blown_save,game.pitching.win.first_name,game.pitching.win.hold,game.pitching.win.id,game.pitching.win.jersey_number,game.pitching.win.last_name,game.pitching.win.loss,game.pitching.win.position,game.pitching.win.preferred_name,game.pitching.win.primary_position,game.pitching.win.save,game.pitching.win.status,game.pitching.win.win,game.rescheduled,game.scheduled,game.status,game.venue.address,game.venue.capacity,game.venue.city,game.venue.country,game.venue.field_orientation,game.venue.id,game.venue.location.lat,game.venue.location.lng,game.venue.market,game.venue.name,game.venue.stadium_type,game.venue.state,game.venue.surface,game.venue.zip,game.weather.current_conditions.cloud_cover,game.weather.current_conditions.condition,game.weather.current_conditions.dew_point_f,game.weather.current_conditions.humidity,game.weather.current_conditions.obs_time,game.weather.current_conditions.temp_f,game.weather.current_conditions.wind.direction,game.weather.current_conditions.wind.speed_mph,game.weather.forecast.cloud_cover,game.weather.forecast.condition,game.weather.forecast.dew_point_f,game.weather.forecast.humidity,game.weather.forecast.obs_time,game.weather.forecast.temp_f,game.weather.forecast.wind.direction,game.weather.forecast.wind.speed_mph
0,44424,WSH,2,"[{'hitter_id': 'a4287a90-bdf2-4a98-a4b3-053c2a4a9863', 'pitcher_id': '0d19def3-bd18-473c-b6f8-5b92b017f27f', 'inning': 2, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'oSB', 'id': 'e846c656-4131-45de-9641-a28bcc232885', 'runners': [{'starting_base': 3, 'first_name': 'Juan', 'last_name': 'Soto', 'preferred_name': 'Juan', 'jersey_number': '22', 'id': '2aadd7c6-eaea-4975-934e-e504fe9903a2'}]}, {'hitter_id': 'de342f88-03b5-4dcf-9107-9e5527cd4bde', 'pitcher_id': '0d19def3-bd18-473c-b6f8-5b92b017f27f', 'inning': 6, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': 'b163c087-3727-4868-b691-fd943d0d57f5', 'runners': [{'starting_base': 0, 'first_name': 'Victor', 'last_name': 'Robles', 'preferred_name': 'Victor', 'jersey_number': '16', 'id': 'de342f88-03b5-4dcf-9107-9e5527cd4bde'}]}, {'hitter_id': 'ad9a2586-b68a-41d9-beb0-37bd4cf94035', 'pitcher_id': '0600588b-39b2-49eb-9e77-208f8fdaca9b', 'inning': 9, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'oSF', 'id': '108390a4-52ac-4fc3-ad49-939777f112da', 'runners': [{'starting_base': 3, 'first_name': 'Anthony', 'last_name': 'Rendon', 'preferred_name': 'Anthony', 'jersey_number': '6', 'id': '78712aa3-b342-48ee-a0cc-ab90d5dd3618'}]}, {'hitter_id': 'a4287a90-bdf2-4a98-a4b3-053c2a4a9863', 'pitcher_id': 'fa3a96dc-12b0-4edf-87c0-ea2136654e1b', 'inning': 9, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': 'e456a42e-34a1-4c29-a889-db88ade6559c', 'runners': [{'starting_base': 3, 'first_name': 'Juan', 'last_name': 'Soto', 'preferred_name': 'Juan', 'jersey_number': '22', 'id': '2aadd7c6-eaea-4975-934e-e504fe9903a2'}]}]",5,d89bed32-3aee-4407-99e3-4103641b999a,3,Washington,Nationals,6.0,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,37,Strasburg,0.0,Stephen,0.0,4,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 1, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 2, 'hits': 4, 'errors': 0, 'type': 'inning'}]",6.0,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,37,Strasburg,0.0,Stephen,0.0,2,d89bed32-3aee-4407-99e3-4103641b999a,MLB Network,full,D,False,3:19,9,B,1,NYM,0,,4,f246a5e5-afdb-479c-9aaa-c68beeda7af6,1,New York,Mets,6.0,Noah,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,0.0,Noah,0.0,0,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 1, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 1, 'errors': 1, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}]",6.0,Noah,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,0.0,Noah,0.0,5,f246a5e5-afdb-479c-9aaa-c68beeda7af6,9731f60b-e979-4cab-91a0-b2d9fd5a2d39,,"[{'preferred_name': 'Tony', 'first_name': 'Tony', 'last_name': 'Sipp', 'jersey_number': '36', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '76ad7cd2-86ca-4fa6-918b-519321ba62f1', 'win': 0, 'loss': 0, 'save': 0, 'hold': 3, 'blown_save': 0}, {'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Grace', 'jersey_number': '33', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': 'f21048f2-ce7e-4e70-a58d-e43da67b0a1d', 'win': 0, 'loss': 0, 'save': 0, 'hold': 1, 'blown_save': 0}, {'preferred_name': 'Justin', 'first_name': 'Justin', 'last_name': 'Miller', 'jersey_number': '60', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': 'fc7d734a-feda-449b-8178-8f3b6cb07729', 'win': 0, 'loss': 0, 'save': 0, 'hold': 3, 'blown_save': 0}]",0,Noah,0,0d19def3-bd18-473c-b6f8-5b92b017f27f,34,Syndergaard,1,P,Noah,SP,0,A,0,,,,,,,,,,,,,,0,Stephen,0,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,37,Strasburg,0,P,Stephen,SP,0,A,1,,2019-04-04T17:10:00+00:00,closed,123-01 Roosevelt Avenue,41922,"Flushing, Queens",USA,NE,265c7d6c-427a-4b8a-8def-392c41954bec,40.7564124,-73.84589369999999,New York,Citi Field,outdoor,NY,grass,11368,50,Partly cloudy,18,22,2019-04-04T20:21:28.000Z,58,NW,19,75,Partly cloudy,16,23,2019-04-04T17:38:27.000Z,54,W,14
1,8523,CIN,0,,6,c874a065-c115-4e7d-b0f0-235584fb0e6f,4,Cincinnati,Reds,,Tyler,122f24b5-913e-4abd-90ca-62b1d7519665,30,Mahle,,Tyler,,0,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}]",,Tyler,122f24b5-913e-4abd-90ca-62b1d7519665,30,Mahle,,Tyler,,1,c874a065-c115-4e7d-b0f0-235584fb0e6f,FS-OH,full,N,False,2:40,9,T,1,PIT,0,"[{'hitter_id': '916739e3-f5ee-498c-a25a-2477c3bd6d14', 'pitcher_id': 'ab6801a2-e5ce-4773-aed0-0cc0a0363871', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oGO', 'id': 'c2090112-198d-43e7-b769-42e4168adb52', 'runners': [{'starting_base': 3, 'first_name': 'Pablo', 'last_name': 'Reyes', 'preferred_name': 'Pablo', 'jersey_number': '15', 'id': '17cf120a-ee8e-4f16-9a6c-9b16664ad801'}]}, {'hitter_id': '49edaec4-ea7c-455b-ac2c-92961b4261f0', 'pitcher_id': '4150b3f7-beb3-4fbc-a947-933d45d20bfe', 'inning': 8, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': '1b8a4565-2238-4572-8d14-b8ef2f97b129', 'runners': [{'starting_base': 3, 'first_name': 'Starling', 'last_name': 'Marte', 'preferred_name': 'Starling', 'jersey_number': '6', 'id': '1c58cf18-0d61-479d-9438-0a4057f552ef'}]}]",10,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,3,Pittsburgh,Pirates,,Jordan,9dd06397-4353-44e8-81bb-6e88a75e42b5,31,Lyles,,Jordan,,2,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 1, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 'X', 'hits': 'X', 'errors': 'X', 'type': 'inning'}]",,Jordan,9dd06397-4353-44e8-81bb-6e88a75e42b5,31,Lyles,,Jordan,,1,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,5c272155-f686-42b2-82af-7c66c0a1d658,,"[{'preferred_name': 'Richard', 'first_name': 'Richard', 'last_name': 'Rodríguez', 'jersey_number': '48', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '6928fb25-1c54-4ebf-b59c-df3d5cbec9c4', 'win': 0, 'loss': 0, 'save': 0, 'hold': 1, 'blown_save': 0}]",0,David,0,ab6801a2-e5ce-4773-aed0-0cc0a0363871,37,Hernandez,1,P,David,RP,1,A,0,0.0,Felipe,0.0,4a730c80-2ebd-4eeb-8984-8c6873054fd6,73,Vázquez,0.0,P,Felipe,RP,1.0,A,0.0,0,Nicholas,0,688857e9-ed24-484d-ab9f-098f456b8136,49,Kingham,0,P,Nick,RP,0,A,1,,2019-04-04T23:05:00+00:00,closed,115 Federal Street,38362,Pittsburgh,USA,E,61314394-c8b8-411e-b891-ca41285d5362,40.4471507,-80.0064087,Pittsburgh,PNC Park,outdoor,PA,grass,15212,100,Overcast,28,46,2019-04-05T01:36:59.000Z,49,ENE,4,100,Overcast,28,41,2019-04-05T00:58:27.000Z,52,NE,0
2,32723,SEA,3,"[{'hitter_id': 'd80a8b1f-aee7-400c-b21f-75e0ac4a32a2', 'pitcher_id': '942dc231-6052-4410-9bad-e94e465bc914', 'inning': 1, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '0b919c41-c962-45ab-b40c-e35da05a5e5f', 'runners': [{'starting_base': 0, 'first_name': 'Domingo', 'last_name': 'Santana', 'preferred_name': 'Domingo', 'jersey_number': '16', 'id': 'd80a8b1f-aee7-400c-b21f-75e0ac4a32a2'}]}, {'hitter_id': 'd80a8b1f-aee7-400c-b21f-75e0ac4a32a2', 'pitcher_id': '942dc231-6052-4410-9bad-e94e465bc914', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'oGO', 'id': 'bf067f6b-e3b6-4ead-87e4-38d56aec1a76', 'runners': [{'starting_base': 3, 'first_name': 'Devaris', 'last_name': 'Gordon', 'preferred_name': 'Dee', 'jersey_number': '9', 'id': '65de4cd1-ca86-468c-9346-1e68d6279a8e'}]}, {'hitter_id': '1efdb7af-9685-4929-a2a9-fc6f2ba865b8', 'pitcher_id': '942dc231-6052-4410-9bad-e94e465bc914', 'inning': 4, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'oSF', 'id': '310d60f8-0079-40b6-93d7-4950f4790961', 'runners': [{'starting_base': 3, 'first_name': 'Timothy', 'last_name': 'Beckham', 'preferred_name': 'Tim', 'jersey_number': '1', 'id': '7d0563a9-633a-4f6d-8c7c-431ccdf4c8ab'}]}, {'hitter_id': 'fa76cc26-d558-4651-8d23-5652519a7dc0', 'pitcher_id': '942dc231-6052-4410-9bad-e94e465bc914', 'inning': 4, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '303a6bbb-bd2e-4f5c-8845-fe0543158f26', 'runners': [{'starting_base': 0, 'first_name': 'Daniel', 'last_name': 'Vogelbach', 'preferred_name': 'Daniel', 'jersey_number': '20', 'id': 'fa76cc26-d558-4651-8d23-5652519a7dc0'}]}, {'hitter_id': '1efdb7af-9685-4929-a2a9-fc6f2ba865b8', 'pitcher_id': '942dc231-6052-4410-9bad-e94e465bc914', 'inning': 6, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '74454fca-0e65-45ad-8b56-3905510b12c5', 'runners': [{'starting_base': 0, 'first_name': 'Ryon', 'last_name': 'Healy', 'preferred_name': 'Ryon', 'jersey_number': '27', 'id': '1efdb7af-9685-4929-a2a9-fc6f2ba865b8'}, {'starting_base': 1, 'first_name': 'Omar', 'last_name': 'Narváez', 'preferred_name': 'Omar', 'jersey_number': '22', 'id': '36b546a8-a5d9-4469-921f-fe1e4de62608'}]}, {'hitter_id': 'ce3ef51a-54c0-4e29-80bc-7a3048036c9a', 'pitcher_id': '7c1b20ff-790b-468f-8e42-26f6883a7368', 'inning': 6, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': 'b7dc6e2b-e2a6-48d2-9f01-e40fbe638659', 'runners': [{'starting_base': 0, 'first_name': 'Mitchell', 'last_name': 'Haniger', 'preferred_name': 'Mitch', 'jersey_number': '17', 'id': 'ce3ef51a-54c0-4e29-80bc-7a3048036c9a'}, {'starting_base': 1, 'first_name': 'Mallex', 'last_name': 'Smith', 'preferred_name': 'Mallex', 'jersey_number': '0', 'id': 'd89e0030-393c-4433-9779-25aed817abb5'}]}]",9,43a39081-52b4-4f93-ad29-da7f329ea960,1,Seattle,Mariners,2.531,Yusei,7160046b-1575-40ab-bd09-9d11bbac7957,18,Kikuchi,0.0,Yusei,0.0,8,"[{'number': 1, 'sequence': 1, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 1, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 2, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 4, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}]",2.531,Yusei,7160046b-1575-40ab-bd09-9d11bbac7957,18,Kikuchi,0.0,Yusei,0.0,7,43a39081-52b4-4f93-ad29-da7f329ea960,NBCS-CHI,full,D,False,3:36,9,T,1,CWS,0,"[{'hitter_id': 'b59c6ed2-061e-4c9b-b624-2d1aee74853c', 'pitcher_id': '7160046b-1575-40ab-bd09-9d11bbac7957', 'inning': 1, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aROE', 'id': 'a1fc129c-fc91-4e99-ad57-276ec0958ade', 'runners': [{'starting_base': 2, 'first_name': 'Leury', 'last_name': 'García', 'preferred_name': 'Leury', 'jersey_number': '28', 'id': 'd1557689-fc42-402f-840b-b6033153fdda'}]}, {'hitter_id': 'c600f34b-b32e-4369-9f9b-e4b0fef2c8c4', 'pitcher_id': '7160046b-1575-40ab-bd09-9d11bbac7957', 'inning': 1, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': '4e76b8aa-b5e8-47c3-abbb-9132e3db0a69', 'runners': [{'starting_base': 2, 'first_name': 'José', 'last_name': 'Abreu', 'preferred_name': 'José', 'jersey_number': '79', 'id': 'b59c6ed2-061e-4c9b-b624-2d1aee74853c'}, {'starting_base': 3, 'first_name': 'Timothy', 'last_name': 'Anderson', 'preferred_name': 'Tim', 'jersey_number': '7', 'id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7'}]}, {'hitter_id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7', 'pitcher_id': '7160046b-1575-40ab-bd09-9d11bbac7957', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': 'ae4af1cc-2747-4162-bb97-14ee51566097', 'runners': [{'starting_base': 2, 'first_name': 'Leury', 'last_name': 'García', 'preferred_name': 'Leury', 'jersey_number': '28', 'id': 'd1557689-fc42-402f-840b-b6033153fdda'}, {'starting_base': 3, 'first_name': 'Adam', 'last_name': 'Engel', 'preferred_name': 'Adam', 'jersey_number': '15', 'id': '252bf0c7-72b0-4400-af5f-ee6a4de62e89'}]}, {'hitter_id': '4a40363f-31f5-487e-b613-e5456f0f0753', 'pitcher_id': '7160046b-1575-40ab-bd09-9d11bbac7957', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oGO', 'id': '164d2795-e15f-423e-8858-d3a4f6d1a2c1', 'runners': [{'starting_base': 3, 'first_name': 'Timothy', 'last_name': 'Anderson', 'preferred_name': 'Tim', 'jersey_number': '7', 'id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7'}]}, {'hitter_id': '4a40363f-31f5-487e-b613-e5456f0f0753', 'pitcher_id': '4f4d8ff5-90c2-4c6e-9e7d-cf3d9ffa8822', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHBP', 'id': '6b68d6fd-0b60-45ab-98e7-2297a9589056', 'runners': [{'starting_base': 3, 'first_name': 'Leury', 'last_name': 'García', 'preferred_name': 'Leury', 'jersey_number': '28', 'id': 'd1557689-fc42-402f-840b-b6033153fdda'}]}, {'hitter_id': 'c600f34b-b32e-4369-9f9b-e4b0fef2c8c4', 'pitcher_id': '47ba369f-0169-4a98-b406-dd154350a2d9', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': 'd87d5898-261e-4c8a-85cb-2c79324205c9', 'runners': [{'starting_base': 2, 'first_name': 'José', 'last_name': 'Abreu', 'preferred_name': 'José', 'jersey_number': '79', 'id': 'b59c6ed2-061e-4c9b-b624-2d1aee74853c'}, {'starting_base': 3, 'first_name': 'Timothy', 'last_name': 'Anderson', 'preferred_name': 'Tim', 'jersey_number': '7', 'id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7'}]}, {'hitter_id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7', 'pitcher_id': '1d7d5e00-af19-4ad0-86d3-c2e9daf4c469', 'inning': 8, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '6333b8b0-277b-4271-8de4-bff5bca7b3ca', 'runners': [{'starting_base': 0, 'first_name': 'Timothy', 'last_name': 'Anderson', 'preferred_name': 'Tim', 'jersey_number': '7', 'id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7'}]}]",9,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,3,Chicago,White Sox,9.0,Reynaldo,942dc231-6052-4410-9bad-e94e465bc914,40,López,1.0,Reynaldo,0.0,10,"[{'number': 1, 'sequence': 1, 'runs': 3, 'hits': 2, 'errors': 3, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 3, 'hits': 4, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 3, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 'X', 'hits': 'X', 'errors': 'X', 'type': 'inning'}]",9.0,Reynaldo,942dc231-6052-4410-9bad-e94e465bc914,40,López,1.0,Reynaldo,0.0,2,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,1f34ef2f-4a7a-40be-a4b3-9e75c1a42c13,"[{'preferred_name': 'Zac', 'first_name': 'Zachary', 'last_name': 'Rosscup', 'jersey_number': '59', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '47ba369f-0169-4a98-b406-dd154350a2d9', 'win': 1, 'loss': 0, 'save': 0, 'hold': 3, 'blown_save': 1}]","[{'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Festa', 'jersey_number': '67', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '4f2d69fe-31d3-470c-8dcc-df43518f586d', 'win': 0, 'loss': 0, 'save': 0, 'hold': 3, 'blown_save': 0}, {'preferred_name': 'Kelvin', 'first_name': 'Kelvin', 'last_name': 'Herrera', 'jersey_number': '41', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '49d39142-8dc4-4832-89a8-06a4cb4d09df', 'win': 0, 'loss': 0, 'save': 0, 'hold': 1, 'blown_save': 0}]",0,Cory,3,4f4d8ff5-90c2-4c6e-9e7d-cf3d9ffa8822,35,Gearrin,1,P,Cory,RP,0,A,0,0.0,Alexander,0.0,bb3f5243-48f5-4c05-b6ac-f73db40875e0,48,Colomé,0.0,P,Alex,RP,2.0,A,0.0,0,Ryan,0,747e416f-2731-46e1-9b46-2d309d9781e9,61,Burr,0,P,Ryan,RP,0,A,1,"[{'from': '2019-04-04T18:10:00+00:00', 'reason': 'postponed'}]",2019-04-05T18:10:00+00:00,closed,333 West 35th Street,40615,Chicago,USA,SE,4a550fc1-c03d-4294-b63a-30ff197bedc4,41.8300662,-87.63483300000001,Chicago,Guaranteed Rate Field,outdoor,IL,grass,60616,100,Haze,46,72,2019-04-05T21:43:01.000Z,55,S,4,100,Haze,42,71,2019-04-05T18:57:01.000Z,52,N,0
