,game.attendance,game.away.abbr,game.away.current_pitcher.era,game.away.current_pitcher.first_name,game.away.current_pitcher.id,game.away.current_pitcher.jersey_number,game.away.current_pitcher.last_name,game.away.current_pitcher.loss,game.away.current_pitcher.preferred_name,game.away.current_pitcher.win,game.away.errors,game.away.events,game.away.hits,game.away.id,game.away.loss,game.away.market,game.away.name,game.away.probable_pitcher.era,game.away.probable_pitcher.first_name,game.away.probable_pitcher.id,game.away.probable_pitcher.jersey_number,game.away.probable_pitcher.last_name,game.away.probable_pitcher.loss,game.away.probable_pitcher.preferred_name,game.away.probable_pitcher.win,game.away.runs,game.away.scoring,game.away.starting_pitcher.era,game.away.starting_pitcher.first_name,game.away.starting_pitcher.id,game.away.starting_pitcher.jersey_number,game.away.starting_pitcher.last_name,game.away.starting_pitcher.loss,game.away.starting_pitcher.preferred_name,game.away.starting_pitcher.win,game.away.win,game.away_team,game.broadcast.network,game.coverage,game.day_night,game.double_header,game.duration,game.final.inning,game.final.inning_half,game.game_number,game.home.abbr,game.home.current_pitcher.era,game.home.current_pitcher.first_name,game.home.current_pitcher.id,game.home.current_pitcher.jersey_number,game.home.current_pitcher.last_name,game.home.current_pitcher.loss,game.home.current_pitcher.preferred_name,game.home.current_pitcher.win,game.home.errors,game.home.events,game.home.hits,game.home.id,game.home.loss,game.home.market,game.home.name,game.home.probable_pitcher.era,game.home.probable_pitcher.first_name,game.home.probable_pitcher.id,game.home.probable_pitcher.jersey_number,game.home.probable_pitcher.last_name,game.home.probable_pitcher.loss,game.home.probable_pitcher.preferred_name,game.home.probable_pitcher.win,game.home.runs,game.home.scoring,game.home.starting_pitcher.era,game.home.starting_pitcher.first_name,game.home.starting_pitcher.id,game.home.starting_pitcher.jersey_number,game.home.starting_pitcher.last_name,game.home.starting_pitcher.loss,game.home.starting_pitcher.preferred_name,game.home.starting_pitcher.win,game.home.win,game.home_team,game.id,game.outcome.count.balls,game.outcome.count.half_over,game.outcome.count.inning,game.outcome.count.inning_half,game.outcome.count.outs,game.outcome.count.strikes,game.outcome.current_inning,game.outcome.current_inning_half,game.outcome.hitter.ab_over,game.outcome.hitter.first_name,game.outcome.hitter.id,game.outcome.hitter.jersey_number,game.outcome.hitter.last_name,game.outcome.hitter.outcome_id,game.outcome.hitter.preferred_name,game.outcome.pitcher.first_name,game.outcome.pitcher.id,game.outcome.pitcher.jersey_number,game.outcome.pitcher.last_name,game.outcome.pitcher.preferred_name,game.outcome.runners,game.outcome.type,game.pitching.blown_save,game.pitching.hold,game.pitching.loss.blown_save,game.pitching.loss.first_name,game.pitching.loss.hold,game.pitching.loss.id,game.pitching.loss.jersey_number,game.pitching.loss.last_name,game.pitching.loss.loss,game.pitching.loss.position,game.pitching.loss.preferred_name,game.pitching.loss.primary_position,game.pitching.loss.save,game.pitching.loss.status,game.pitching.loss.win,game.pitching.save.blown_save,game.pitching.save.first_name,game.pitching.save.hold,game.pitching.save.id,game.pitching.save.jersey_number,game.pitching.save.last_name,game.pitching.save.loss,game.pitching.save.position,game.pitching.save.preferred_name,game.pitching.save.primary_position,game.pitching.save.save,game.pitching.save.status,game.pitching.save.win,game.pitching.win.blown_save,game.pitching.win.first_name,game.pitching.win.hold,game.pitching.win.id,game.pitching.win.jersey_number,game.pitching.win.last_name,game.pitching.win.loss,game.pitching.win.position,game.pitching.win.preferred_name,game.pitching.win.primary_position,game.pitching.win.save,game.pitching.win.status,game.pitching.win.win,game.scheduled,game.status,game.venue.address,game.venue.capacity,game.venue.city,game.venue.country,game.venue.field_orientation,game.venue.id,game.venue.location.lat,game.venue.location.lng,game.venue.market,game.venue.name,game.venue.stadium_type,game.venue.state,game.venue.surface,game.venue.zip,game.weather.current_conditions.cloud_cover,game.weather.current_conditions.condition,game.weather.current_conditions.dew_point_f,game.weather.current_conditions.humidity,game.weather.current_conditions.obs_time,game.weather.current_conditions.temp_f,game.weather.current_conditions.wind.direction,game.weather.current_conditions.wind.speed_mph,game.weather.forecast.cloud_cover,game.weather.forecast.condition,game.weather.forecast.dew_point_f,game.weather.forecast.humidity,game.weather.forecast.obs_time,game.weather.forecast.temp_f,game.weather.forecast.wind.direction,game.weather.forecast.wind.speed_mph
0,,CIN,,,,,,,,,0,,0,c874a065-c115-4e7d-b0f0-235584fb0e6f,12,Cincinnati,Reds,4.295,Tanner,8a105ca8-aecd-4ef7-b6ad-efcecf934d01,35,Roark,0,Tanner,0,0,,,,,,,,,,5,c874a065-c115-4e7d-b0f0-235584fb0e6f,FS-SD,full,N,False,,,,1,SD,,,,,,,,,0,,0,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3,8,San Diego,Padres,1.286,Christopher,cb1d6940-da1d-431f-a868-35a76a97a8da,59,Paddack,0.0,Chris,0.0,0,,,,,,,,,,11,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3,52829acb-0e10-4865-8815-eafbd75d953e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-19T02:10:00+00:00,scheduled,100 Park Blvd.,42445,San Diego,USA,N,0ab45d79-5475-4308-9f94-74b0c185ee6f,32.70752890000001,-117.1568083,San Diego,PETCO Park,outdoor,CA,grass,92101,,,,,,,,,0,Sunny,51,56,2019-04-18T11:38:11.000Z,68,WNW,8
1,,BAL,,,,,,,,,0,,0,75729d34-bca7-4a0f-b3df-6f26c6ad3719,12,Baltimore,Orioles,5.311,Andrew,069ffb1e-0e09-4b79-98d1-e5f3c48ee3cb,54,Cashner,1,Andrew,3,0,,,,,,,,,,7,75729d34-bca7-4a0f-b3df-6f26c6ad3719,SUN,full,N,False,,,,1,TB,,,,,,,,,0,,0,bdc11650-6f74-49c4-875e-778aeb7632d9,4,Tampa Bay,Rays,0.0,Hunter,c9d1b86a-cdb3-4373-a18d-27f163fc2730,44,Wood,0.0,Hunter,0.0,0,,,,,,,,,,14,bdc11650-6f74-49c4-875e-778aeb7632d9,5c3a8549-76d2-43b8-a46e-e9e024ea4a09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-18T23:10:00+00:00,scheduled,One Tropicana Drive,42735,St. Petersburg,USA,NE,3aaaf4af-0f8c-49c1-8bf1-1780bb5a5f5c,27.768188,-82.653408,Tampa Bay,Tropicana Field,indoor,FL,turf,33705,,,,,,,,,4,Partly cloudy,68,65,2019-04-18T11:38:12.000Z,80,SSW,15
2,,PHI,,,,,,,,,0,,0,2142e1ba-3b40-445c-b8bb-f1f8b1054220,6,Philadelphia,Phillies,3.938,Zachary,dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1,56,Eflin,1,Zach,2,0,,,,,,,,,,11,2142e1ba-3b40-445c-b8bb-f1f8b1054220,SportsNet RM,full,N,False,,,,1,COL,,,,,,,,,0,,0,29dd9a87-5bcc-4774-80c3-7f50d985068b,12,Colorado,Rockies,5.4,Kyle,e2081019-8ef0-471d-b6d6-1333a8a45897,21,Freeland,3.0,Kyle,1.0,0,,,,,,,,,,6,29dd9a87-5bcc-4774-80c3-7f50d985068b,4cffcff9-ea80-4058-98a9-633816e6254b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-19T00:40:00+00:00,scheduled,2001 Blake Street,50398,Denver,USA,N,85dd5cd6-7324-4b52-a1cc-68f816d0cdce,39.7559779,-104.9933491,Colorado,Coors Field,outdoor,CO,grass,80205,,,,,,,,,4,Partly cloudy,19,24,2019-04-18T11:38:10.000Z,55,NNW,12
3,14320.0,CWS,,,,,,,,,0,"[{'hitter_id': '259d1e05-c8b8-4186-8860-cfb4af40869f', 'pitcher_id': '8ad5b50f-e381-4654-8479-583d62e2ff29', 'inning': 5, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': '3196f5a4-c699-4a52-95f6-931ac7f8a6ff', 'runners': [{'starting_base': 3, 'first_name': 'Timothy', 'last_name': 'Anderson', 'preferred_name': 'Tim', 'jersey_number': '7', 'id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7'}]}, {'hitter_id': '9061eb1e-fa57-46e6-8ea0-a853eae89310', 'pitcher_id': '8ad5b50f-e381-4654-8479-583d62e2ff29', 'inning': 6, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': 'de73a935-ac3e-4226-88a5-c3ec7bfb4bc4', 'runners': [{'starting_base': 0, 'first_name': 'Eloy', 'last_name': 'Jiménez', 'preferred_name': 'Eloy', 'jersey_number': '74', 'id': '9061eb1e-fa57-46e6-8ea0-a853eae89310'}, {'starting_base': 1, 'first_name': 'Yonder', 'last_name': 'Alonso', 'preferred_name': 'Yonder', 'jersey_number': '17', 'id': '7028cc9b-6160-426a-b988-f5b69f81a62f'}]}, {'hitter_id': '4a40363f-31f5-487e-b613-e5456f0f0753', 'pitcher_id': '8ad5b50f-e381-4654-8479-583d62e2ff29', 'inning': 6, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aROE', 'id': 'bb70b5ef-5217-48d1-af82-ff1b83650998', 'runners': [{'starting_base': 3, 'first_name': 'Timothy', 'last_name': 'Anderson', 'preferred_name': 'Tim', 'jersey_number': '7', 'id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7'}]}, {'hitter_id': '9a24a3f7-fad9-49d7-b22a-7852ea326b7c', 'pitcher_id': '8ad5b50f-e381-4654-8479-583d62e2ff29', 'inning': 7, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': 'edc3d558-6981-4721-9558-98fabb88f36a', 'runners': [{'starting_base': 0, 'first_name': 'Ryan', 'last_name': 'Cordell', 'preferred_name': 'Ryan', 'jersey_number': '49', 'id': '9a24a3f7-fad9-49d7-b22a-7852ea326b7c'}]}, {'hitter_id': '4a40363f-31f5-487e-b613-e5456f0f0753', 'pitcher_id': '43b11f44-0ff4-4773-acef-820ef7c093df', 'inning': 8, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '5c2a2e43-9bf7-4460-bcec-ef1c9245bb47', 'runners': [{'starting_base': 0, 'first_name': 'Welington', 'last_name': 'Castillo', 'preferred_name': 'Welington', 'jersey_number': '21', 'id': '4a40363f-31f5-487e-b613-e5456f0f0753'}, {'starting_base': 3, 'first_name': 'Yonder', 'last_name': 'Alonso', 'preferred_name': 'Yonder', 'jersey_number': '17', 'id': '7028cc9b-6160-426a-b988-f5b69f81a62f'}]}]",10,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,10,Chicago,White Sox,5.283,Iván,af2db144-f849-4c6e-96ed-8c1c9ce12979,46,Nova,2,Iván,0,7,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 1, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 3, 'hits': 2, 'errors': 3, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 2, 'hits': 3, 'errors': 1, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}]",5.283,Iván,af2db144-f849-4c6e-96ed-8c1c9ce12979,46,Nova,2.0,Iván,0.0,7,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,FS-DET,full,D,False,3:10,9.0,T,1,DET,,,,,,,,,4,"[{'hitter_id': 'af5d20c3-f1ae-49bd-ae73-1f339a5b5cc7', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': '716ea4d8-5e69-4c51-9da2-2e503bb960b0', 'runners': [{'starting_base': 1, 'first_name': 'James', 'last_name': 'Beckham', 'preferred_name': 'Gordon', 'jersey_number': '29', 'id': '94125eec-90d5-4cea-ba2e-65fe5dc32353'}]}, {'hitter_id': 'af5d20c3-f1ae-49bd-ae73-1f339a5b5cc7', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 4, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': '5b85341e-005b-452a-9a7c-9a9c7f53a33b', 'runners': [{'starting_base': 2, 'first_name': 'James', 'last_name': 'Beckham', 'preferred_name': 'Gordon', 'jersey_number': '29', 'id': '94125eec-90d5-4cea-ba2e-65fe5dc32353'}]}, {'hitter_id': '2d3bbbe8-9969-4804-b729-776b362bc857', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 6, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'bB', 'id': '1c0c599b-db1d-4edd-809b-d5c8a58c7dd6', 'runners': [{'starting_base': 3, 'first_name': 'Cartier', 'last_name': 'Goodrum', 'preferred_name': 'Niko', 'jersey_number': '28', 'id': '4df3b80e-e3ee-4c8f-8b9b-5e37a4741ed6'}]}, {'hitter_id': '2d3bbbe8-9969-4804-b729-776b362bc857', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 6, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oST2', 'id': 'c5853a05-7113-463c-b515-3fe6bf1364bb', 'runners': [{'starting_base': 2, 'first_name': 'Jeimer', 'last_name': 'Candelario', 'preferred_name': 'Jeimer', 'jersey_number': '46', 'id': 'e295bee0-2f17-42ec-8950-cda202aa9c72'}]}, {'hitter_id': '169ed0b1-e34b-4f4b-925b-f3288f24a5e7', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aDAD3', 'id': '92c7fa56-aba4-409d-bc68-cb6cae7ba596', 'runners': [{'starting_base': 1, 'first_name': 'JaCoby', 'last_name': 'Jones', 'preferred_name': 'JaCoby', 'jersey_number': '21', 'id': 'a31b361d-8056-4e50-8368-006291dc6ca6'}]}, {'hitter_id': '0fad748a-3ed8-4787-97db-845155c8e7ce', 'pitcher_id': '49d39142-8dc4-4832-89a8-06a4cb4d09df', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': '56ea8f2c-b047-47fa-9a21-e3b8273bf61d', 'runners': [{'starting_base': 3, 'first_name': 'Nicholas', 'last_name': 'Castellanos', 'preferred_name': 'Nicholas', 'jersey_number': '9', 'id': '169ed0b1-e34b-4f4b-925b-f3288f24a5e7'}]}, {'hitter_id': '2d3bbbe8-9969-4804-b729-776b362bc857', 'pitcher_id': '49d39142-8dc4-4832-89a8-06a4cb4d09df', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oFC', 'id': '57f0314e-23d3-4c30-bebc-9ed02c24bef1', 'runners': [{'starting_base': 3, 'first_name': 'Jose', 'last_name': 'Cabrera', 'preferred_name': 'Miguel', 'jersey_number': '24', 'id': '0fad748a-3ed8-4787-97db-845155c8e7ce'}]}, {'hitter_id': '169ed0b1-e34b-4f4b-925b-f3288f24a5e7', 'pitcher_id': '65b0e836-7f64-4ecc-8942-db8a90ba7a98', 'inning': 8, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oSF', 'id': '73041d94-df00-488f-b9d9-f769e5dc7b96', 'runners': [{'starting_base': 3, 'first_name': 'Grayson', 'last_name': 'Greiner', 'preferred_name': 'Grayson', 'jersey_number': '17', 'id': 'af5d20c3-f1ae-49bd-ae73-1f339a5b5cc7'}]}, {'hitter_id': '0fad748a-3ed8-4787-97db-845155c8e7ce', 'pitcher_id': '65b0e836-7f64-4ecc-8942-db8a90ba7a98', 'inning': 8, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oSF', 'id': '09137b33-f3de-4270-905a-4d0585e503c6', 'runners': [{'starting_base': 3, 'first_name': 'JaCoby', 'last_name': 'Jones', 'preferred_name': 'JaCoby', 'jersey_number': '21', 'id': 'a31b361d-8056-4e50-8368-006291dc6ca6'}]}]",14,575c19b7-4052-41c2-9f0a-1c5813d02f99,9,Detroit,Tigers,3.5,Tyson,8ad5b50f-e381-4654-8479-583d62e2ff29,38,Ross,2.0,Tyson,1.0,9,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 2, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 3, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 2, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 'X', 'hits': 'X', 'errors': 'X', 'type': 'inning'}]",3.5,Tyson,8ad5b50f-e381-4654-8479-583d62e2ff29,38,Ross,2.0,Tyson,1.0,8,575c19b7-4052-41c2-9f0a-1c5813d02f99,96fe6d1f-ab4f-48bf-8592-38318c73131c,,,,,,,,,,,,,,,,,,,,,,,"[{'preferred_name': 'Victor', 'first_name': 'Victor', 'last_name': 'Alcántara', 'jersey_number': '58', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '43b11f44-0ff4-4773-acef-820ef7c093df', 'win': 2, 'loss': 0, 'save': 0, 'hold': 2, 'blown_save': 1}]",,0.0,Carson,0.0,65b0e836-7f64-4ecc-8942-db8a90ba7a98,51,Fulmer,1.0,P,Carson,SP,0.0,A,0.0,0.0,Shane,0.0,5106c749-4185-438f-b7b2-0198b14a57cb,61,Greene,1.0,P,Shane,RP,9.0,A,0.0,0.0,Drew,0.0,94006ace-427f-4b5a-bd5b-367118fd4eb2,54,VerHagen,0.0,P,Drew,RP,0.0,A,1.0,2019-04-18T17:10:00+00:00,closed,2100 Woodward Avenue,41297,Detroit,USA,SE,ef9a5eef-06c6-4963-ac70-7fd02c8c8d42,42.3391886,-83.04947829999999,Detroit,Comerica Park,outdoor,MI,grass,48226,100.0,Overcast,55.0,63.0,2019-04-18T20:10:36.000Z,68.0,SW,13.0,100,Light drizzle,57,83,2019-04-18T11:38:13.000Z,62,SSW,17
4,,LAD,,,,,,,,,0,,0,ef64da7f-cfaf-4300-87b0-9313386b977c,8,Los Angeles,Dodgers,5.268,Julio,7981804b-af38-415b-8c97-1055d54db6be,7,Urías,1,Julio,0,0,,,,,,,,,,12,ef64da7f-cfaf-4300-87b0-9313386b977c,MLB Network,full,N,False,,,,1,MIL,,,,,,,,,0,,0,dcfd5266-00ce-442c-bc09-264cd20cf455,7,Milwaukee,Brewers,1.528,Zachary,5f5f4bb1-3f9e-485e-8969-f1aba37f1eea,27,Davies,0.0,Zach,2.0,0,,,,,,,,,,12,dcfd5266-00ce-442c-bc09-264cd20cf455,941553a9-d42e-4edb-b873-057eb9adf288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-19T00:10:00+00:00,scheduled,One Brewers Way,41900,Milwaukee,USA,SE,3d13c8a7-283f-482b-ade1-441e25b6465d,43.02873899999999,-87.9713034,Milwaukee,Miller Park,retractable,WI,grass,53214,,,,,,,,,100,Patchy rain possible,44,80,2019-04-18T11:38:13.000Z,49,NW,8
5,,SEA,,,,,,,,,0,,0,43a39081-52b4-4f93-ad29-da7f329ea960,8,Seattle,Mariners,4.378,Félix,d6cfb6c9-8f3f-498a-98f9-2c19954c6e8d,34,Hernández,1,Félix,1,0,,,,,,,,,,13,43a39081-52b4-4f93-ad29-da7f329ea960,FS-W,full,N,False,,,,1,LAA,,,,,,,,,0,,0,4f735188-37c8-473d-ae32-1f7e34ccf892,10,Los Angeles,Angels,5.538,Christopher,cdd52cf2-b10d-456a-9a92-1d74e1f05bac,36,Stratton,1.0,Chris,0.0,0,,,,,,,,,,8,4f735188-37c8-473d-ae32-1f7e34ccf892,7a7b32ea-51e4-4f4d-bc7a-7e3d60ff0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-19T02:07:00+00:00,scheduled,2000 Gene Autry Way,45050,Anaheim,USA,NE,60732da9-ad03-4feb-9a36-aee3e98c7a2b,33.7996617,-117.8834384,Los Angeles,Angel Stadium of Anaheim,outdoor,CA,grass,92806,,,,,,,,,33,Partly cloudy,46,28,2019-04-18T11:38:12.000Z,82,WSW,7
6,,KC,5.294,David,7908ee05-a767-4085-88b1-3cb029c9e5eb,21,Bailey,1.0,Homer,1.0,0,"[{'hitter_id': '1018c599-6053-4ed9-8952-b0e9a1519677', 'pitcher_id': 'f7967ff6-16ea-408f-aa90-7d4df691679f', 'inning': 1, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': '45e2d652-7a8d-460c-a57e-c123e2194c95', 'runners': [{'starting_base': 2, 'first_name': 'Raúl', 'last_name': 'Mondesi', 'preferred_name': 'Adalberto', 'jersey_number': '27', 'id': 'dd1d9fc7-25af-4f36-a30f-3525a2ba4e50'}]}]",2,833a51a9-0d84-410f-bd77-da08c3e5e26e,12,Kansas City,Royals,5.294,David,7908ee05-a767-4085-88b1-3cb029c9e5eb,21,Bailey,1,Homer,1,1,"[{'number': 1, 'sequence': 1, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}]",5.294,David,7908ee05-a767-4085-88b1-3cb029c9e5eb,21,Bailey,1.0,Homer,1.0,6,833a51a9-0d84-410f-bd77-da08c3e5e26e,YES,full,N,False,,,,1,NYY,1.385,Domingo,f7967ff6-16ea-408f-aa90-7d4df691679f,55,Germán,0.0,Domingo,3.0,0,"[{'hitter_id': '781d3396-df55-4b42-bea4-5c9cad9dcad0', 'pitcher_id': '7908ee05-a767-4085-88b1-3cb029c9e5eb', 'inning': 1, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oSF', 'id': '7cba6306-268a-49eb-960d-46063622d348', 'runners': [{'starting_base': 3, 'first_name': 'Aaron', 'last_name': 'Judge', 'preferred_name': 'Aaron', 'jersey_number': '99', 'id': '86f7390e-61bd-4556-8325-a6705c7f693b'}]}]",2,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,9,New York,Yankees,1.385,Domingo,f7967ff6-16ea-408f-aa90-7d4df691679f,55,Germán,0.0,Domingo,3.0,1,"[{'number': 1, 'sequence': 1, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}]",1.385,Domingo,f7967ff6-16ea-408f-aa90-7d4df691679f,55,Germán,0.0,Domingo,3.0,8,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,ead069c3-c75b-4ce9-8162-f873d6275804,0.0,False,1.0,B,2.0,0.0,1.0,B,True,Gleyber,781d3396-df55-4b42-bea4-5c9cad9dcad0,25,Torres,oSF,Gleyber,David,7908ee05-a767-4085-88b1-3cb029c9e5eb,21,Bailey,Homer,"[{'preferred_name': 'Luke', 'first_name': 'Louis', 'last_name': 'Voit', 'jersey_number': '45', 'id': '0c01759a-98ad-4f73-84f8-60f95683fc9b', 'outcome_id': '', 'starting_base': 1, 'ending_base': 1, 'out': False}, {'preferred_name': 'Aaron', 'first_name': 'Aaron', 'last_name': 'Judge', 'jersey_number': '99', 'id': '86f7390e-61bd-4556-8325-a6705c7f693b', 'outcome_id': 'ERN', 'starting_base': 3, 'ending_base': 4, 'out': False, 'description': 'Aaron Judge scores.'}]",pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-18T22:35:00+00:00,inprogress,One East 161st Street,47309,Bronx,USA,E,706e9828-6687-4ac8-a409-3fb972e8bae9,40.8288189,-73.9265691,New York,Yankee Stadium,outdoor,NY,grass,10451,0.0,Sunny,51.0,70.0,2019-04-18T22:47:33.000Z,61.0,SSE,0.0,11,Partly cloudy,51,76,2019-04-18T11:38:14.000Z,60,SE,10
