,game.attendance,game.away.abbr,game.away.current_pitcher.era,game.away.current_pitcher.first_name,game.away.current_pitcher.id,game.away.current_pitcher.jersey_number,game.away.current_pitcher.last_name,game.away.current_pitcher.loss,game.away.current_pitcher.preferred_name,game.away.current_pitcher.win,game.away.errors,game.away.events,game.away.hits,game.away.id,game.away.loss,game.away.market,game.away.name,game.away.probable_pitcher.era,game.away.probable_pitcher.first_name,game.away.probable_pitcher.id,game.away.probable_pitcher.jersey_number,game.away.probable_pitcher.last_name,game.away.probable_pitcher.loss,game.away.probable_pitcher.preferred_name,game.away.probable_pitcher.win,game.away.runs,game.away.scoring,game.away.starting_pitcher.era,game.away.starting_pitcher.first_name,game.away.starting_pitcher.id,game.away.starting_pitcher.jersey_number,game.away.starting_pitcher.last_name,game.away.starting_pitcher.loss,game.away.starting_pitcher.preferred_name,game.away.starting_pitcher.win,game.away.win,game.away_team,game.broadcast.network,game.coverage,game.day_night,game.double_header,game.duration,game.final.inning,game.final.inning_half,game.game_number,game.home.abbr,game.home.current_pitcher.era,game.home.current_pitcher.first_name,game.home.current_pitcher.id,game.home.current_pitcher.jersey_number,game.home.current_pitcher.last_name,game.home.current_pitcher.loss,game.home.current_pitcher.preferred_name,game.home.current_pitcher.win,game.home.errors,game.home.events,game.home.hits,game.home.id,game.home.loss,game.home.market,game.home.name,game.home.probable_pitcher.era,game.home.probable_pitcher.first_name,game.home.probable_pitcher.id,game.home.probable_pitcher.jersey_number,game.home.probable_pitcher.last_name,game.home.probable_pitcher.loss,game.home.probable_pitcher.preferred_name,game.home.probable_pitcher.win,game.home.runs,game.home.scoring,game.home.starting_pitcher.era,game.home.starting_pitcher.first_name,game.home.starting_pitcher.id,game.home.starting_pitcher.jersey_number,game.home.starting_pitcher.last_name,game.home.starting_pitcher.loss,game.home.starting_pitcher.preferred_name,game.home.starting_pitcher.win,game.home.win,game.home_team,game.id,game.outcome.count.balls,game.outcome.count.half_over,game.outcome.count.inning,game.outcome.count.inning_half,game.outcome.count.outs,game.outcome.count.strikes,game.outcome.current_inning,game.outcome.current_inning_half,game.outcome.hitter.ab_over,game.outcome.hitter.first_name,game.outcome.hitter.id,game.outcome.hitter.jersey_number,game.outcome.hitter.last_name,game.outcome.hitter.outcome_id,game.outcome.hitter.preferred_name,game.outcome.pitcher.first_name,game.outcome.pitcher.id,game.outcome.pitcher.jersey_number,game.outcome.pitcher.last_name,game.outcome.pitcher.pitch_speed,game.outcome.pitcher.pitch_type,game.outcome.pitcher.pitch_x,game.outcome.pitcher.pitch_y,game.outcome.pitcher.pitch_zone,game.outcome.pitcher.preferred_name,game.outcome.runners,game.outcome.type,game.pitching.blown_save,game.pitching.hold,game.pitching.loss.blown_save,game.pitching.loss.first_name,game.pitching.loss.hold,game.pitching.loss.id,game.pitching.loss.jersey_number,game.pitching.loss.last_name,game.pitching.loss.loss,game.pitching.loss.position,game.pitching.loss.preferred_name,game.pitching.loss.primary_position,game.pitching.loss.save,game.pitching.loss.status,game.pitching.loss.win,game.pitching.save.blown_save,game.pitching.save.first_name,game.pitching.save.hold,game.pitching.save.id,game.pitching.save.jersey_number,game.pitching.save.last_name,game.pitching.save.loss,game.pitching.save.position,game.pitching.save.preferred_name,game.pitching.save.primary_position,game.pitching.save.save,game.pitching.save.status,game.pitching.save.win,game.pitching.win.blown_save,game.pitching.win.first_name,game.pitching.win.hold,game.pitching.win.id,game.pitching.win.jersey_number,game.pitching.win.last_name,game.pitching.win.loss,game.pitching.win.position,game.pitching.win.preferred_name,game.pitching.win.primary_position,game.pitching.win.save,game.pitching.win.status,game.pitching.win.win,game.rescheduled,game.scheduled,game.status,game.venue.address,game.venue.capacity,game.venue.city,game.venue.country,game.venue.field_orientation,game.venue.id,game.venue.location.lat,game.venue.location.lng,game.venue.market,game.venue.name,game.venue.stadium_type,game.venue.state,game.venue.surface,game.venue.zip,game.weather.current_conditions.cloud_cover,game.weather.current_conditions.condition,game.weather.current_conditions.dew_point_f,game.weather.current_conditions.humidity,game.weather.current_conditions.obs_time,game.weather.current_conditions.temp_f,game.weather.current_conditions.wind.direction,game.weather.current_conditions.wind.speed_mph,game.weather.forecast.cloud_cover,game.weather.forecast.condition,game.weather.forecast.dew_point_f,game.weather.forecast.humidity,game.weather.forecast.obs_time,game.weather.forecast.temp_f,game.weather.forecast.wind.direction,game.weather.forecast.wind.speed_mph
0,26049.0,PHI,,,,,,,,,2,,5,2142e1ba-3b40-445c-b8bb-f1f8b1054220,10,Philadelphia,Phillies,3.682,Zachary,dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1,56,Eflin,2,Zach,2,0,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}]",3.682,Zachary,dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1,56,Eflin,2,Zach,2,12,2142e1ba-3b40-445c-b8bb-f1f8b1054220,SNY,full,N,False,2:43,9.0,T,1,NYM,,,,,,,,,0,"[{'hitter_id': 'f2c07e82-71e8-4c76-962b-3a7739a11626', 'pitcher_id': 'dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': 'c12bf1b1-955a-4e53-b702-61d1f4080bce', 'runners': [{'starting_base': 1, 'first_name': 'Luis', 'last_name': 'Guillorme', 'preferred_name': 'Luis', 'jersey_number': '15', 'id': 'e93e2dc2-c54f-4c11-8536-a4e52dfdbafb'}, {'starting_base': 2, 'first_name': 'Wilson', 'last_name': 'Ramos', 'preferred_name': 'Wilson', 'jersey_number': '40', 'id': '7566a63c-6c8e-4d49-bac9-592d82f12ea2'}]}, {'hitter_id': 'bba23f9e-8aac-454a-b8ca-9373b5d1e5b8', 'pitcher_id': 'dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aROE', 'id': 'd272e0a9-01cc-4ccf-8961-cbf662510330', 'runners': [{'starting_base': 2, 'first_name': 'Zachary', 'last_name': 'Wheeler', 'preferred_name': 'Zack', 'jersey_number': '45', 'id': 'f2c07e82-71e8-4c76-962b-3a7739a11626'}]}, {'hitter_id': 'f2c07e82-71e8-4c76-962b-3a7739a11626', 'pitcher_id': 'dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1', 'inning': 4, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': 'f46d525c-da06-4efe-8a98-119fb6bfaf08', 'runners': [{'starting_base': 0, 'first_name': 'Zachary', 'last_name': 'Wheeler', 'preferred_name': 'Zack', 'jersey_number': '45', 'id': 'f2c07e82-71e8-4c76-962b-3a7739a11626'}]}, {'hitter_id': 'c401dbb6-2208-45f4-9947-db11881daf4f', 'pitcher_id': '9186e5cf-98cf-4191-b070-282357135748', 'inning': 5, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '06066544-5570-4c4a-b2a8-7b36e666f509', 'runners': [{'starting_base': 0, 'first_name': 'Todd', 'last_name': 'Frazier', 'preferred_name': 'Todd', 'jersey_number': '21', 'id': 'c401dbb6-2208-45f4-9947-db11881daf4f'}, {'starting_base': 1, 'first_name': 'Jeff', 'last_name': 'McNeil', 'preferred_name': 'Jeff', 'jersey_number': '6', 'id': 'c31c5931-b7db-447d-9207-5d6f58ec0f4f'}, {'starting_base': 2, 'first_name': 'Michael', 'last_name': 'Conforto', 'preferred_name': 'Michael', 'jersey_number': '30', 'id': 'e5bdeb0e-38fc-4d30-8127-43d0d5b2864d'}, {'starting_base': 3, 'first_name': 'Robinson', 'last_name': 'Canó', 'preferred_name': 'Robinson', 'jersey_number': '24', 'id': 'ad04a64e-057a-4576-81bd-28bf71f3a6ea'}]}, {'hitter_id': '7566a63c-6c8e-4d49-bac9-592d82f12ea2', 'pitcher_id': '9186e5cf-98cf-4191-b070-282357135748', 'inning': 6, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': '8ce880ca-cf89-45ed-89d0-e846cbc89b93', 'runners': [{'starting_base': 3, 'first_name': 'Juan', 'last_name': 'Lagares', 'preferred_name': 'Juan', 'jersey_number': '12', 'id': '5e835495-61b6-411b-b454-48380d4cd665'}]}]",10,f246a5e5-afdb-479c-9aaa-c68beeda7af6,10,New York,Mets,6.353,Zachary,f2c07e82-71e8-4c76-962b-3a7739a11626,45,Wheeler,2.0,Zack,1.0,9,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 1, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 3, 'hits': 2, 'errors': 1, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 4, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 'X', 'hits': 'X', 'errors': 'X', 'type': 'inning'}]",6.353,Zachary,f2c07e82-71e8-4c76-962b-3a7739a11626,45,Wheeler,2.0,Zack,1.0,12,f246a5e5-afdb-479c-9aaa-c68beeda7af6,a2c071fd-1b13-438f-83ac-dc8aa8a6894d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Zachary,0.0,dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1,56,Eflin,3.0,P,Zach,SP,0.0,A,2.0,,,,,,,,,,,,,,0.0,Zachary,0.0,f2c07e82-71e8-4c76-962b-3a7739a11626,45,Wheeler,2.0,P,Zack,SP,0.0,A,2.0,,2019-04-23T23:10:00+00:00,closed,123-01 Roosevelt Avenue,41922,"Flushing, Queens",USA,NE,265c7d6c-427a-4b8a-8def-392c41954bec,40.7564124,-73.84589369999999,New York,Citi Field,outdoor,NY,grass,11368,100,Overcast,50,69,2019-04-24T01:44:30.000Z,60,SSE,9,100,Overcast,48,60,2019-04-24T01:13:33.000Z,62,S,9
1,35536.0,LAD,,,,,,,,,0,"[{'hitter_id': '893e5243-1278-476c-8801-280b9b14aea7', 'pitcher_id': 'b1e3b804-0022-40bc-8f53-8c82ee4eb1b9', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': 'd6bfde59-62df-483f-8055-2e1dc5570ba6', 'runners': [{'starting_base': 2, 'first_name': 'Austin', 'last_name': 'Barnes', 'preferred_name': 'Austin', 'jersey_number': '15', 'id': '253f7c54-5990-4955-9825-df5bb368ca97'}]}, {'hitter_id': 'a6d72a5b-db58-48c4-9bda-7b8eb22ab5d0', 'pitcher_id': 'b1e3b804-0022-40bc-8f53-8c82ee4eb1b9', 'inning': 7, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'oGO', 'id': '9a222078-afe5-456f-b624-758ccfa22218', 'runners': [{'starting_base': 3, 'first_name': 'Allen', 'last_name': 'Pollock', 'preferred_name': 'A.J.', 'jersey_number': '11', 'id': 'd5b0fb7b-93d4-4c45-820f-069f622855c8'}]}]",7,ef64da7f-cfaf-4300-87b0-9313386b977c,9,Los Angeles,Dodgers,3.803,Kenta,e66534ab-0f5b-4c55-ade3-c06bd798a77f,18,Maeda,1,Kenta,3,2,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}]",3.803,Kenta,e66534ab-0f5b-4c55-ade3-c06bd798a77f,18,Maeda,1,Kenta,3,15,ef64da7f-cfaf-4300-87b0-9313386b977c,MLB Network,full,N,False,2:56,9.0,T,1,CHC,,,,,,,,,0,"[{'hitter_id': '9d93f121-f032-407d-bb30-ad3593641db9', 'pitcher_id': 'e66534ab-0f5b-4c55-ade3-c06bd798a77f', 'inning': 1, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': '0e48a694-54e6-43ef-8529-f0de141c2b94', 'runners': [{'starting_base': 1, 'first_name': 'Ednel', 'last_name': 'Báez', 'preferred_name': 'Javier', 'jersey_number': '9', 'id': '497c4595-bd0f-4a9e-b9cf-cb2eacb735bb'}, {'starting_base': 2, 'first_name': 'Kristopher', 'last_name': 'Bryant', 'preferred_name': 'Kris', 'jersey_number': '17', 'id': 'e1633ff9-8c46-4698-9bea-3eecd478fa94'}, {'starting_base': 3, 'first_name': 'Benjamin', 'last_name': 'Zobrist', 'preferred_name': 'Ben', 'jersey_number': '18', 'id': '13987736-aaaa-4d5b-a126-5158e2202fe2'}]}, {'hitter_id': '30c281d4-5f16-4398-8ad0-39ef38e16973', 'pitcher_id': 'e66534ab-0f5b-4c55-ade3-c06bd798a77f', 'inning': 1, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': 'a4f9e233-3f8d-4e79-b1b7-a933d0284028', 'runners': [{'starting_base': 2, 'first_name': 'Willson', 'last_name': 'Contreras', 'preferred_name': 'Willson', 'jersey_number': '40', 'id': '9d93f121-f032-407d-bb30-ad3593641db9'}]}, {'hitter_id': '75cb4b6c-a087-4b77-90e3-7473284fa8ad', 'pitcher_id': 'e66534ab-0f5b-4c55-ade3-c06bd798a77f', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '984025ed-5d00-4a2b-9462-56284a8fc20e', 'runners': [{'starting_base': 0, 'first_name': 'Anthony', 'last_name': 'Rizzo', 'preferred_name': 'Anthony', 'jersey_number': '44', 'id': '75cb4b6c-a087-4b77-90e3-7473284fa8ad'}, {'starting_base': 1, 'first_name': 'Benjamin', 'last_name': 'Zobrist', 'preferred_name': 'Ben', 'jersey_number': '18', 'id': '13987736-aaaa-4d5b-a126-5158e2202fe2'}]}, {'hitter_id': '497c4595-bd0f-4a9e-b9cf-cb2eacb735bb', 'pitcher_id': 'd5c0ed32-abeb-4907-8bbf-5e96ef35592b', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '404ae87f-6b7a-4002-8ed4-619e850dbcd5', 'runners': [{'starting_base': 0, 'first_name': 'Ednel', 'last_name': 'Báez', 'preferred_name': 'Javier', 'jersey_number': '9', 'id': '497c4595-bd0f-4a9e-b9cf-cb2eacb735bb'}]}]",8,55714da8-fcaf-4574-8443-59bfb511a524,10,Chicago,Cubs,3.429,José,b1e3b804-0022-40bc-8f53-8c82ee4eb1b9,62,Quintana,1.0,José,2.0,7,"[{'number': 1, 'sequence': 1, 'runs': 4, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 2, 'hits': 4, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 'X', 'hits': 'X', 'errors': 'X', 'type': 'inning'}]",3.429,José,b1e3b804-0022-40bc-8f53-8c82ee4eb1b9,62,Quintana,1.0,José,2.0,10,55714da8-fcaf-4574-8443-59bfb511a524,2438d7f5-a6a4-4632-8ef5-75a0b593bcac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kenta,0.0,e66534ab-0f5b-4c55-ade3-c06bd798a77f,18,Maeda,2.0,P,Kenta,SP,0.0,A,3.0,,,,,,,,,,,,,,0.0,José,1.0,b1e3b804-0022-40bc-8f53-8c82ee4eb1b9,62,Quintana,1.0,P,José,SP,0.0,A,3.0,,2019-04-24T00:05:00+00:00,closed,1060 West Addison Street,41649,Chicago,USA,NE,53f8eb0d-a361-4a7a-930b-2f8735ea0698,41.9474473,-87.6560538,Chicago,Wrigley Field,outdoor,IL,grass,60613,75,Partly cloudy,40,66,2019-04-24T02:57:50.000Z,52,SSE,6,75,Partly cloudy,41,63,2019-04-24T01:44:19.000Z,53,SE,9
2,24456.0,WSH,,,,,,,,,1,"[{'hitter_id': 'de342f88-03b5-4dcf-9107-9e5527cd4bde', 'pitcher_id': 'd2b49c9d-1c9f-44b4-b9b9-c4222dc0c089', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': 'c4286564-c28a-45d0-9426-403e766210ad', 'runners': [{'starting_base': 1, 'first_name': 'Adam', 'last_name': 'Eaton', 'preferred_name': 'Adam', 'jersey_number': '2', 'id': '1a0bef4b-f97b-453d-80ed-5fde2c80acc8'}, {'starting_base': 2, 'first_name': 'Wilmer', 'last_name': 'Difo', 'preferred_name': 'Wilmer', 'jersey_number': '1', 'id': 'a4287a90-bdf2-4a98-a4b3-053c2a4a9863'}, {'starting_base': 3, 'first_name': 'Patrick', 'last_name': 'Corbin', 'preferred_name': 'Patrick', 'jersey_number': '46', 'id': '0764772b-e8ab-42b3-9ee4-2b61af785e75'}]}, {'hitter_id': '1da8f60d-0741-4b61-811c-1acca32b4393', 'pitcher_id': 'd2b49c9d-1c9f-44b4-b9b9-c4222dc0c089', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'oSF', 'id': '37d89463-1081-4f1d-abc9-2b2f6a7749d7', 'runners': [{'starting_base': 3, 'first_name': 'Victor', 'last_name': 'Robles', 'preferred_name': 'Victor', 'jersey_number': '16', 'id': 'de342f88-03b5-4dcf-9107-9e5527cd4bde'}]}, {'hitter_id': '2aadd7c6-eaea-4975-934e-e504fe9903a2', 'pitcher_id': '8c79aca2-5c35-49cd-9c3b-df4cb6d4e1a6', 'inning': 9, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'bB', 'id': '38ef55c3-b14d-4a5b-ad2b-0a1039a72869', 'runners': [{'starting_base': 3, 'first_name': 'Matthew', 'last_name': 'Adams', 'preferred_name': 'Matt', 'jersey_number': '15', 'id': '01e1aa95-0cf7-4220-8d1c-dc756c6075e1'}]}, {'hitter_id': '1da8f60d-0741-4b61-811c-1acca32b4393', 'pitcher_id': '8c79aca2-5c35-49cd-9c3b-df4cb6d4e1a6', 'inning': 9, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHBP', 'id': '283377c8-73b7-4d89-b1d5-d4646f884e90', 'runners': [{'starting_base': 3, 'first_name': 'Wilmer', 'last_name': 'Difo', 'preferred_name': 'Wilmer', 'jersey_number': '1', 'id': 'a4287a90-bdf2-4a98-a4b3-053c2a4a9863'}]}]",10,d89bed32-3aee-4407-99e3-4103641b999a,11,Washington,Nationals,2.363,Patrick,0764772b-e8ab-42b3-9ee4-2b61af785e75,46,Corbin,0,Patrick,1,6,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 4, 'hits': 4, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 2, 'hits': 2, 'errors': 0, 'type': 'inning'}]",2.363,Patrick,0764772b-e8ab-42b3-9ee4-2b61af785e75,46,Corbin,0,Patrick,1,10,d89bed32-3aee-4407-99e3-4103641b999a,SportsNet RM,full,N,False,3:14,9.0,B,1,COL,,,,,,,,,0,"[{'hitter_id': 'a02b9e8d-f40f-4af7-be69-292870af65a9', 'pitcher_id': '0764772b-e8ab-42b3-9ee4-2b61af785e75', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '608619da-6118-463b-bb60-e4bfb1ceb1f5', 'runners': [{'starting_base': 0, 'first_name': 'Raimel', 'last_name': 'Tapia', 'preferred_name': 'Raimel', 'jersey_number': '15', 'id': 'a02b9e8d-f40f-4af7-be69-292870af65a9'}, {'starting_base': 1, 'first_name': 'Ryan', 'last_name': 'McMahon', 'preferred_name': 'Ryan', 'jersey_number': '24', 'id': '021a4720-4f82-4446-9635-f8503c72d1fc'}]}, {'hitter_id': 'aec77ff1-c238-449c-9af6-ed76ff9dd702', 'pitcher_id': '0764772b-e8ab-42b3-9ee4-2b61af785e75', 'inning': 5, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aROE', 'id': '0f0f76ef-1bbc-4980-b300-e38afe2a37cb', 'runners': [{'starting_base': 2, 'first_name': 'Charles', 'last_name': 'Blackmon', 'preferred_name': 'Charlie', 'jersey_number': '19', 'id': '6d5ea773-5f3d-470e-b572-b59fc278f892'}]}]",6,29dd9a87-5bcc-4774-80c3-7f50d985068b,13,Colorado,Rockies,,Jeffrey,d2b49c9d-1c9f-44b4-b9b9-c4222dc0c089,34,Hoffman,,Jeff,,3,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 2, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 1, 'hits': 1, 'errors': 1, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}]",,Jeffrey,d2b49c9d-1c9f-44b4-b9b9-c4222dc0c089,34,Hoffman,,Jeff,,10,29dd9a87-5bcc-4774-80c3-7f50d985068b,4fc52040-048f-4cc8-8c68-ce6ec7a94814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'preferred_name': 'Joe', 'first_name': 'Joseph', 'last_name': 'Ross', 'jersey_number': '41', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '4c9f42d0-e2e6-411f-b590-00aafb055de2', 'win': 0, 'loss': 0, 'save': 0, 'hold': 1, 'blown_save': 0}, {'preferred_name': 'Tony', 'first_name': 'Tony', 'last_name': 'Sipp', 'jersey_number': '36', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '76ad7cd2-86ca-4fa6-918b-519321ba62f1', 'win': 0, 'loss': 1, 'save': 0, 'hold': 5, 'blown_save': 0}, {'preferred_name': 'Wander', 'first_name': 'Wander', 'last_name': 'Suero', 'jersey_number': '51', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': '99a4e02c-6349-4031-ac5e-88a64934c9dc', 'win': 1, 'loss': 2, 'save': 0, 'hold': 2, 'blown_save': 0}]",0.0,Jeffrey,0.0,d2b49c9d-1c9f-44b4-b9b9-c4222dc0c089,34,Hoffman,1.0,P,Jeff,RP,0.0,A,0.0,1.0,Sean,0.0,5606fc3c-ecbb-4332-bf7d-f30fef09a9a2,63,Doolittle,0.0,P,Sean,RP,3.0,A,3.0,0.0,Patrick,0.0,0764772b-e8ab-42b3-9ee4-2b61af785e75,46,Corbin,0.0,P,Patrick,SP,0.0,A,2.0,,2019-04-24T00:40:00+00:00,closed,2001 Blake Street,50398,Denver,USA,N,85dd5cd6-7324-4b52-a1cc-68f816d0cdce,39.7559779,-104.9933491,Colorado,Coors Field,outdoor,CO,grass,80205,25,Partly cloudy,37,47,2019-04-24T03:47:10.000Z,57,N,0,50,Partly cloudy,37,39,2019-04-24T01:28:56.000Z,62,NNE,11
