,game.attendance,game.away.abbr,game.away.errors,game.away.events,game.away.hits,game.away.id,game.away.loss,game.away.market,game.away.name,game.away.probable_pitcher.era,game.away.probable_pitcher.first_name,game.away.probable_pitcher.id,game.away.probable_pitcher.jersey_number,game.away.probable_pitcher.last_name,game.away.probable_pitcher.loss,game.away.probable_pitcher.preferred_name,game.away.probable_pitcher.win,game.away.runs,game.away.scoring,game.away.starting_pitcher.era,game.away.starting_pitcher.first_name,game.away.starting_pitcher.id,game.away.starting_pitcher.jersey_number,game.away.starting_pitcher.last_name,game.away.starting_pitcher.loss,game.away.starting_pitcher.preferred_name,game.away.starting_pitcher.win,game.away.win,game.away_team,game.broadcast.network,game.coverage,game.day_night,game.double_header,game.duration,game.final.inning,game.final.inning_half,game.game_number,game.home.abbr,game.home.errors,game.home.events,game.home.hits,game.home.id,game.home.loss,game.home.market,game.home.name,game.home.probable_pitcher.era,game.home.probable_pitcher.first_name,game.home.probable_pitcher.id,game.home.probable_pitcher.jersey_number,game.home.probable_pitcher.last_name,game.home.probable_pitcher.loss,game.home.probable_pitcher.preferred_name,game.home.probable_pitcher.win,game.home.runs,game.home.scoring,game.home.starting_pitcher.era,game.home.starting_pitcher.first_name,game.home.starting_pitcher.id,game.home.starting_pitcher.jersey_number,game.home.starting_pitcher.last_name,game.home.starting_pitcher.loss,game.home.starting_pitcher.preferred_name,game.home.starting_pitcher.win,game.home.win,game.home_team,game.id,game.pitching.blown_save,game.pitching.hold,game.pitching.loss.blown_save,game.pitching.loss.first_name,game.pitching.loss.hold,game.pitching.loss.id,game.pitching.loss.jersey_number,game.pitching.loss.last_name,game.pitching.loss.loss,game.pitching.loss.position,game.pitching.loss.preferred_name,game.pitching.loss.primary_position,game.pitching.loss.save,game.pitching.loss.status,game.pitching.loss.win,game.pitching.save.blown_save,game.pitching.save.first_name,game.pitching.save.hold,game.pitching.save.id,game.pitching.save.jersey_number,game.pitching.save.last_name,game.pitching.save.loss,game.pitching.save.position,game.pitching.save.preferred_name,game.pitching.save.primary_position,game.pitching.save.save,game.pitching.save.status,game.pitching.save.win,game.pitching.win.blown_save,game.pitching.win.first_name,game.pitching.win.hold,game.pitching.win.id,game.pitching.win.jersey_number,game.pitching.win.last_name,game.pitching.win.loss,game.pitching.win.position,game.pitching.win.preferred_name,game.pitching.win.primary_position,game.pitching.win.save,game.pitching.win.status,game.pitching.win.win,game.scheduled,game.status,game.venue.address,game.venue.capacity,game.venue.city,game.venue.country,game.venue.field_orientation,game.venue.id,game.venue.location.lat,game.venue.location.lng,game.venue.market,game.venue.name,game.venue.stadium_type,game.venue.state,game.venue.surface,game.venue.zip,game.weather.current_conditions.cloud_cover,game.weather.current_conditions.condition,game.weather.current_conditions.dew_point_f,game.weather.current_conditions.humidity,game.weather.current_conditions.obs_time,game.weather.current_conditions.temp_f,game.weather.current_conditions.wind.direction,game.weather.current_conditions.wind.speed_mph,game.weather.forecast.cloud_cover,game.weather.forecast.condition,game.weather.forecast.dew_point_f,game.weather.forecast.humidity,game.weather.forecast.obs_time,game.weather.forecast.temp_f,game.weather.forecast.wind.direction,game.weather.forecast.wind.speed_mph
0,31565,BOS,0,"[{'hitter_id': 'a4f08027-ddc7-4e2d-ac69-9fc4f1c67bfd', 'pitcher_id': '871f04aa-367c-48fb-8ae5-a5bd9e27cb8b', 'inning': 7, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '892c23c0-d5db-4184-b4e7-1a855b7d9efa', 'runners': [{'starting_base': 0, 'first_name': 'Mitchell', 'last_name': 'Moreland', 'preferred_name': 'Mitch', 'jersey_number': '18', 'id': 'a4f08027-ddc7-4e2d-ac69-9fc4f1c67bfd'}]}]",5,93941372-eb4c-4c40-aced-fe3267174393,8,Boston,Red Sox,4.765,Hector,3d6c9984-b764-4d81-bca0-f0fcdcdbd5f1,76,Velázquez,0,Hector,0,1,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}]",4.765,Hector,3d6c9984-b764-4d81-bca0-f0fcdcdbd5f1,76,Velázquez,0,Hector,0,2,93941372-eb4c-4c40-aced-fe3267174393,FS-AZ,full,D,False,2:29,9,B,1,ARI,0,,3,25507be1-6a68-4267-bd82-e097d94b359b,4,Arizona,Diamondbacks,4.5,Kenneth,871f04aa-367c-48fb-8ae5-a5bd9e27cb8b,29,Kelly,0,Merrill,1,0,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}]",4.5,Kenneth,871f04aa-367c-48fb-8ae5-a5bd9e27cb8b,29,Kelly,0,Merrill,1,5,25507be1-6a68-4267-bd82-e097d94b359b,9a7931d7-0269-4508-914b-6bc08b34ad0f,,"[{'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Barnes', 'jersey_number': '32', 'status': 'A', 'position': 'P', 'primary_position': 'RP', 'id': 'db6334d5-f34a-4db9-8e6b-5cb843617550', 'win': 1, 'loss': 0, 'save': 1, 'hold': 1, 'blown_save': 0}]",0,Kenneth,0,871f04aa-367c-48fb-8ae5-a5bd9e27cb8b,29,Kelly,1,P,Merrill,SP,0,A,1,0.0,Ryan,0.0,6426ad53-44d1-4ae9-b14c-b068106f5949,70,Brasier,0.0,P,Ryan,RP,2.0,A,0.0,0,Marcus,0,4ec56108-97ae-4e1d-bec3-9dbc57a71bc8,64,Walden,0,P,Marcus,RP,0,A,1,2019-04-07T20:10:00+00:00,closed,401 East Jefferson Street,48519,Phoenix,USA,N,bf05de0d-7ced-4a19-8e17-2bbd985f8a92,33.4453626,-112.0674961,Arizona,Chase Field,retractable,AZ,grass,85004,75,Partly cloudy,29,12,2019-04-07T22:30:19.000Z,87,WNW,6,50,Partly cloudy,37,20,2019-04-07T20:17:33.000Z,82,SE,0
1,12509,SEA,1,"[{'hitter_id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 1, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'oGO', 'id': '95c951ec-ff07-44ae-a2ac-01ac7227628e', 'runners': [{'starting_base': 3, 'first_name': 'Mallex', 'last_name': 'Smith', 'preferred_name': 'Mallex', 'jersey_number': '0', 'id': 'd89e0030-393c-4433-9779-25aed817abb5'}]}, {'hitter_id': 'd80a8b1f-aee7-400c-b21f-75e0ac4a32a2', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': 'b5a132b8-858b-4c14-a102-ec219f7466c1', 'runners': [{'starting_base': 2, 'first_name': 'Mallex', 'last_name': 'Smith', 'preferred_name': 'Mallex', 'jersey_number': '0', 'id': 'd89e0030-393c-4433-9779-25aed817abb5'}]}, {'hitter_id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': 'ee0cae0f-ad50-4b91-9930-427313fae903', 'runners': [{'starting_base': 3, 'first_name': 'Mitchell', 'last_name': 'Haniger', 'preferred_name': 'Mitch', 'jersey_number': '17', 'id': 'ce3ef51a-54c0-4e29-80bc-7a3048036c9a'}]}, {'hitter_id': '36b546a8-a5d9-4469-921f-fe1e4de62608', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': '5a018f6a-35ff-4517-840b-fc0e5e9c4f3b', 'runners': [{'starting_base': 3, 'first_name': 'Domingo', 'last_name': 'Santana', 'preferred_name': 'Domingo', 'jersey_number': '16', 'id': 'd80a8b1f-aee7-400c-b21f-75e0ac4a32a2'}]}, {'hitter_id': 'fa76cc26-d558-4651-8d23-5652519a7dc0', 'pitcher_id': 'af2db144-f849-4c6e-96ed-8c1c9ce12979', 'inning': 3, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': '5c261198-e2f8-4ef5-96b6-e1f0087f20d2', 'runners': [{'starting_base': 1, 'first_name': 'Timothy', 'last_name': 'Beckham', 'preferred_name': 'Tim', 'jersey_number': '1', 'id': '7d0563a9-633a-4f6d-8c7c-431ccdf4c8ab'}, {'starting_base': 2, 'first_name': 'Omar', 'last_name': 'Narváez', 'preferred_name': 'Omar', 'jersey_number': '22', 'id': '36b546a8-a5d9-4469-921f-fe1e4de62608'}, {'starting_base': 3, 'first_name': 'Edwin', 'last_name': 'Encarnación', 'preferred_name': 'Edwin', 'jersey_number': '10', 'id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7'}]}, {'hitter_id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7', 'pitcher_id': '747e416f-2731-46e1-9b46-2d309d9781e9', 'inning': 4, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '01557f0a-1aa8-42a8-bd39-73c065cc1beb', 'runners': [{'starting_base': 0, 'first_name': 'Edwin', 'last_name': 'Encarnación', 'preferred_name': 'Edwin', 'jersey_number': '10', 'id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7'}, {'starting_base': 1, 'first_name': 'Domingo', 'last_name': 'Santana', 'preferred_name': 'Domingo', 'jersey_number': '16', 'id': 'd80a8b1f-aee7-400c-b21f-75e0ac4a32a2'}]}, {'hitter_id': 'fa76cc26-d558-4651-8d23-5652519a7dc0', 'pitcher_id': '128746ab-7327-4ae7-83ea-3831bdd54b8b', 'inning': 5, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': '69f2836f-446f-4076-a736-c132271143c0', 'runners': [{'starting_base': 0, 'first_name': 'Daniel', 'last_name': 'Vogelbach', 'preferred_name': 'Daniel', 'jersey_number': '20', 'id': 'fa76cc26-d558-4651-8d23-5652519a7dc0'}, {'starting_base': 1, 'first_name': 'Timothy', 'last_name': 'Beckham', 'preferred_name': 'Tim', 'jersey_number': '1', 'id': '7d0563a9-633a-4f6d-8c7c-431ccdf4c8ab'}]}, {'hitter_id': 'fa76cc26-d558-4651-8d23-5652519a7dc0', 'pitcher_id': 'bb3f5243-48f5-4c05-b6ac-f73db40875e0', 'inning': 9, 'inning_half': 'T', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': 'd99b030e-08ba-4591-adc2-0580e103c7d2', 'runners': [{'starting_base': 0, 'first_name': 'Daniel', 'last_name': 'Vogelbach', 'preferred_name': 'Daniel', 'jersey_number': '20', 'id': 'fa76cc26-d558-4651-8d23-5652519a7dc0'}]}]",12,43a39081-52b4-4f93-ad29-da7f329ea960,2,Seattle,Mariners,6.75,Wade,5f368c8c-5ddb-4be8-9c59-ee5dd81c51cc,49,LeBlanc,0,Wade,1,12,"[{'number': 1, 'sequence': 1, 'runs': 1, 'hits': 1, 'errors': 1, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 6, 'hits': 6, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 2, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 2, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}]",6.75,Wade,5f368c8c-5ddb-4be8-9c59-ee5dd81c51cc,49,LeBlanc,0,Wade,1,8,43a39081-52b4-4f93-ad29-da7f329ea960,WGN,full,D,False,3:49,9,B,1,CWS,1,"[{'hitter_id': '9a24a3f7-fad9-49d7-b22a-7852ea326b7c', 'pitcher_id': '5f368c8c-5ddb-4be8-9c59-ee5dd81c51cc', 'inning': 2, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': '6284d2c3-987b-44cb-b20e-dbecd57cfc65', 'runners': [{'starting_base': 1, 'first_name': 'Yonder', 'last_name': 'Alonso', 'preferred_name': 'Yonder', 'jersey_number': '17', 'id': '7028cc9b-6160-426a-b988-f5b69f81a62f'}]}, {'hitter_id': '4a40363f-31f5-487e-b613-e5456f0f0753', 'pitcher_id': '5f368c8c-5ddb-4be8-9c59-ee5dd81c51cc', 'inning': 3, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'oGO', 'id': 'f2fbe5d0-fbcd-42c7-aa4d-72139d105e0d', 'runners': [{'starting_base': 3, 'first_name': 'Timothy', 'last_name': 'Anderson', 'preferred_name': 'Tim', 'jersey_number': '7', 'id': 'cf579a96-a6f7-41a6-85a9-cf8f145ba3c7'}]}, {'hitter_id': '252bf0c7-72b0-4400-af5f-ee6a4de62e89', 'pitcher_id': '4f2d69fe-31d3-470c-8dcc-df43518f586d', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aHR', 'id': 'c4918493-c16f-4d2f-846d-23c7c85ff266', 'runners': [{'starting_base': 0, 'first_name': 'Adam', 'last_name': 'Engel', 'preferred_name': 'Adam', 'jersey_number': '15', 'id': '252bf0c7-72b0-4400-af5f-ee6a4de62e89'}]}, {'hitter_id': 'b59c6ed2-061e-4c9b-b624-2d1aee74853c', 'pitcher_id': '4f2d69fe-31d3-470c-8dcc-df43518f586d', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aD', 'id': '5fc1f5f5-fe8b-4e19-b821-15d5c9706d03', 'runners': [{'starting_base': 1, 'first_name': 'José', 'last_name': 'Rondón', 'preferred_name': 'José', 'jersey_number': '20', 'id': '7e2e689b-0223-4b88-b07a-00eb84d330c1'}]}, {'hitter_id': 'c600f34b-b32e-4369-9f9b-e4b0fef2c8c4', 'pitcher_id': '4f2d69fe-31d3-470c-8dcc-df43518f586d', 'inning': 7, 'inning_half': 'B', 'type': 'pitch', 'hitter_outcome': 'aS', 'id': 'beb9826f-7e0a-4331-90a6-5a8a2d8c5f7a', 'runners': [{'starting_base': 3, 'first_name': 'José', 'last_name': 'Abreu', 'preferred_name': 'José', 'jersey_number': '79', 'id': 'b59c6ed2-061e-4c9b-b624-2d1aee74853c'}]}]",10,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,4,Chicago,White Sox,1.286,Iván,af2db144-f849-4c6e-96ed-8c1c9ce12979,46,Nova,0,Iván,0,5,"[{'number': 1, 'sequence': 1, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 2, 'sequence': 2, 'runs': 1, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 3, 'sequence': 3, 'runs': 1, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 4, 'sequence': 4, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}, {'number': 5, 'sequence': 5, 'runs': 0, 'hits': 2, 'errors': 0, 'type': 'inning'}, {'number': 6, 'sequence': 6, 'runs': 0, 'hits': 0, 'errors': 1, 'type': 'inning'}, {'number': 7, 'sequence': 7, 'runs': 3, 'hits': 3, 'errors': 0, 'type': 'inning'}, {'number': 8, 'sequence': 8, 'runs': 0, 'hits': 1, 'errors': 0, 'type': 'inning'}, {'number': 9, 'sequence': 9, 'runs': 0, 'hits': 0, 'errors': 0, 'type': 'inning'}]",1.286,Iván,af2db144-f849-4c6e-96ed-8c1c9ce12979,46,Nova,0,Iván,0,3,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,85bce1ac-f824-4f6a-8308-b66e72d56c32,,,0,Iván,0,af2db144-f849-4c6e-96ed-8c1c9ce12979,46,Nova,1,P,Iván,SP,0,A,0,,,,,,,,,,,,,,0,Wade,0,5f368c8c-5ddb-4be8-9c59-ee5dd81c51cc,49,LeBlanc,0,P,Wade,SP,0,A,2,2019-04-07T18:10:00+00:00,closed,333 West 35th Street,40615,Chicago,USA,SE,4a550fc1-c03d-4294-b63a-30ff197bedc4,41.8300662,-87.63483300000001,Chicago,Guaranteed Rate Field,outdoor,IL,grass,60616,75,Partly cloudy,59,73,2019-04-07T21:53:46.000Z,68,SSW,15,100,Light Rain,55,65,2019-04-07T20:11:17.000Z,68,S,12
