,away,home,month,day,predicted.runs,bookie,predicted.run.rank,predicted.bookie.rank,the.bet,betting.opportunity,outcome,game.result,bet.result
0,STL,CHC,5,5,10.010212509885132,10.0,5.0,9.0,UNDER,4.0,18.0,OVER,-100
1,WSH,PHI,5,5,10.454310735059966,8.5,9.0,5.5,OVER,3.5,8.0,UNDER,-100
2,NYM,MIL,5,5,9.846916127118094,9.0,4.0,7.0,UNDER,3.0,5.0,UNDER,100
3,SF,CIN,5,5,10.016444597424384,8.0,6.0,3.0,OVER,3.0,11.0,OVER,100
4,KC,DET,5,5,10.405337296152053,8.5,8.0,5.5,OVER,2.5,7.0,UNDER,-100
5,BOS,CWS,5,5,10.172069678458886,9.5,7.0,8.0,UNDER,1.0,11.0,OVER,-100
6,LAD,SD,5,5,9.225324366160807,8.0,2.0,3.0,UNDER,1.0,13.0,OVER,-100
7,ATL,MIA,5,5,8.145056153120187,7.5,1.0,1.0,OVER,0.0,4.0,UNDER,-100
8,OAK,PIT,5,5,9.586926640719154,8.0,3.0,3.0,OVER,0.0,8.0,PUSH,0
