,away,home,month,day,predicted.runs,bookie,predicted.run.rank,predicted.bookie.rank,the.bet,betting.opportunity,outcome,game.result,bet.result
0,TB,CWS,4,8,10.195587822032945,7.5,6.0,2.0,OVER,4.0,6.0,UNDER,-100
1,MIL,LAA,4,8,9.295924405549346,9.0,3.0,6.0,UNDER,3.0,7.0,UNDER,100
2,SD,SF,4,8,9.453221349282504,7.0,4.0,1.0,OVER,3.0,11.0,OVER,100
3,NYY,HOU,4,8,8.589048522244411,8.0,1.0,3.5,UNDER,2.5,7.0,UNDER,100
4,LAD,STL,4,8,8.934772983702992,8.0,2.0,3.5,UNDER,1.5,7.0,UNDER,100
5,ATL,COL,4,8,10.274260949857037,11.0,7.0,7.0,OVER,0.0,14.0,OVER,100
6,PIT,CHC,4,8,10.16153610439862,8.5,5.0,5.0,OVER,0.0,10.0,OVER,100
